detail_id,order_id,product_id,quantity,discount,sales_amount
5383,7995,799,1,17,32124.32
5384,4579,275,4,24,29588.32
5385,7861,750,2,23,57882.44
5386,8300,986,4,28,142090.56
5387,4714,946,1,14,10617.56
5388,2659,531,3,29,32701.89
5389,7908,669,2,28,14375.52
5390,8961,836,5,19,111273.75
5391,1641,497,4,13,133256.16
5392,638,551,4,28,22564.8
5393,4358,985,2,16,133101.36
5394,9256,747,1,0,28103.0
5395,4284,348,5,19,72527.4
5396,1482,870,5,14,243233.8
5397,4722,466,3,3,126477.33
5398,6018,639,3,6,212106.3
5399,5781,843,5,0,118850.0
5400,639,307,5,17,2900.85
5401,4085,109,2,17,27756.86
5402,7420,333,1,5,22259.45
5403,3213,449,5,1,3524.4
5404,4551,993,3,4,151888.32
5405,9358,254,2,5,143271.4
5406,9753,333,5,26,86694.7
5407,8174,265,1,14,22680.78
5408,2129,725,3,8,202633.68
5409,6658,233,2,4,83483.52
5410,1430,62,1,2,45320.1
5411,3805,561,3,22,28938.78
5412,6496,351,4,19,241357.32
5413,7641,771,3,16,93058.56
5414,5793,788,3,12,167312.64
5415,602,501,2,30,74526.2
5416,8333,659,3,3,60967.41
5417,3767,374,5,2,209607.3
5418,4684,31,3,12,187693.44
5419,5551,646,2,23,98091.84
5420,2503,49,2,0,62396.0
5421,2577,883,1,2,1675.8
5422,1547,630,4,30,167297.2
5423,6797,875,2,18,75612.2
5424,2129,238,4,26,120833.12
5425,2636,228,4,7,204387.96
5426,3390,947,4,24,163776.96
5427,7907,327,4,27,197100.0
5428,8524,652,5,16,128436.0
5429,2036,19,1,30,45901.8
5430,5281,14,4,22,128734.32
5431,5192,785,1,10,1765.8
5432,7550,68,4,11,47170.0
5433,9711,684,5,2,212150.4
5434,3346,603,2,18,33698.72
5435,6144,610,3,12,199784.64
5436,4314,573,3,9,128585.73
5437,7647,46,4,3,215087.8
5438,6936,698,4,27,104848.44
5439,7924,41,3,20,177816.0
5440,3766,812,1,5,32715.15
5441,4792,754,2,3,8636.88
5442,8437,957,5,18,41446.9
5443,2290,571,1,11,47813.47
5444,1370,477,2,21,62594.86
5445,809,974,3,29,23747.37
5446,796,406,4,28,62933.76
5447,2858,852,5,17,39537.05
5448,2711,367,2,18,31406.0
5449,9055,62,5,14,198853.5
5450,8349,561,1,1,12243.33
5451,8229,966,2,23,120001.42
5452,9787,304,2,17,131591.52
5453,4682,949,2,12,9903.52
5454,8305,171,4,29,138049.56
5455,2041,979,5,12,291192.0
5456,7382,932,1,6,70011.2
5457,2362,194,1,5,646.0
5458,5140,591,5,15,171011.5
5459,2546,941,4,6,226355.76
5460,9560,201,3,8,177799.2
5461,6177,525,1,6,73608.58
5462,9013,52,2,9,20480.46
5463,6099,717,5,2,26161.1
5464,1755,32,4,27,150721.64
5465,3880,164,2,14,103781.36
5466,5005,659,3,29,44625.63
5467,9086,872,1,5,61207.55
5468,7245,877,5,16,127360.8
5469,1571,159,3,27,167561.28
5470,5718,207,1,2,70335.58
5471,5761,284,5,17,85257.6
5472,6213,496,2,10,39196.8
5473,7216,396,1,23,11738.65
5474,8858,33,5,30,63248.5
5475,3772,743,3,1,158630.67
5476,9948,956,1,14,13315.38
5477,4099,539,4,4,30320.64
5478,3229,543,2,5,24878.6
5479,1074,354,4,5,8185.2
5480,6935,299,2,29,35375.04
5481,3402,806,4,9,261628.64
5482,1434,355,1,28,55682.64
5483,4177,125,4,19,86929.2
5484,9667,499,2,28,90420.48
5485,1723,660,2,7,131732.64
5486,9381,466,5,6,204276.1
5487,7419,484,3,11,102370.47
5488,5142,720,5,3,87169.05
5489,1846,358,4,23,205152.64
5490,6124,634,2,22,5948.28
5491,8114,90,2,11,103596.0
5492,8623,875,1,25,34578.75
5493,3475,934,4,7,84912.72
5494,2293,528,3,4,140829.12
5495,6425,510,3,15,119005.95
5496,2581,267,2,13,133115.22
5497,9211,137,5,28,262803.6
5498,5572,381,3,5,118585.65
5499,6911,489,4,16,220224.48
5500,2297,50,4,17,37579.08
5501,8613,148,5,9,308753.9
5502,5677,475,1,8,8914.8
5503,5440,441,4,9,18221.84
5504,2349,616,3,11,26326.2
5505,9861,476,1,27,56312.2
5506,4680,714,1,22,36408.84
5507,7545,107,5,10,323298.0
5508,9868,477,5,7,184219.05
5509,5732,4,4,30,74393.2
5510,8577,73,2,9,131369.42
5511,4728,672,1,28,42235.92
5512,4010,365,3,13,37012.41
5513,3058,660,2,16,118984.32
5514,43,312,2,4,33271.68
5515,6481,808,2,0,107802.0
5516,5279,237,5,18,133988.0
5517,7941,935,2,11,79354.18
5518,8186,747,5,16,118032.6
5519,8708,243,1,4,58728.96
5520,4875,514,2,24,24093.52
5521,6436,826,4,8,84246.24
5522,9745,672,4,7,218218.92
5523,3187,673,2,18,86326.32
5524,8372,43,2,11,5840.18
5525,3329,442,4,15,139366.0
5526,8564,212,2,25,55512.0
5527,2035,159,2,4,146903.04
5528,7724,87,3,13,35362.89
5529,4838,35,5,3,60387.35
5530,3911,405,5,20,308508.0
5531,172,586,1,26,19146.02
5532,6242,976,3,7,77057.01
5533,1161,541,3,3,179974.77
5534,8067,611,2,24,110648.4
5535,2550,800,2,5,65037.0
5536,7524,334,5,12,150211.6
5537,9510,583,2,17,119365.62
5538,3562,430,1,27,5812.26
5539,2646,727,2,22,113408.88
5540,5387,749,2,27,31609.0
5541,8368,473,2,10,137914.2
5542,4189,964,2,16,18026.4
5543,10,941,5,3,291974.85
5544,8759,79,5,0,395485.0
5545,7926,731,1,17,1440.05
5546,9294,821,1,29,13763.35
5547,215,104,3,7,107295.03
5548,9810,30,3,20,98004.0
5549,1257,308,1,12,64663.28
5550,3842,256,4,14,254983.12
5551,7597,892,4,5,279444.4
5552,5532,785,5,24,7455.6
5553,4117,646,3,0,191088.0
5554,7470,979,1,27,48311.4
5555,9731,464,2,10,124651.8
5556,9268,594,3,25,32631.75
5557,6938,233,3,9,118703.13
5558,520,344,1,26,14167.3
5559,4623,198,5,29,229365.5
5560,3086,350,2,12,4209.92
5561,7739,329,4,26,1773.04
5562,5563,913,3,20,77392.8
5563,4481,908,2,24,87123.36
5564,2002,151,2,8,9989.36
5565,3374,903,3,30,25277.7
5566,3639,688,4,2,126862.96
5567,8296,520,1,13,53166.57
5568,7642,241,2,27,97530.92
5569,2933,302,5,9,258016.85
5570,5316,817,2,1,130032.54
5571,3988,186,3,4,118771.2
5572,5157,123,3,2,18395.58
5573,2284,101,4,13,71253.0
5574,8938,281,1,1,27419.04
5575,4623,989,1,19,38074.86
5576,3011,479,2,21,98040.58
5577,9885,47,5,28,65066.4
5578,8827,457,5,6,48889.4
5579,7196,554,1,8,58401.6
5580,9862,552,3,27,72055.38
5581,5194,491,1,6,16883.34
5582,6506,964,1,0,10730.0
5583,1887,255,1,17,38741.08
5584,8864,866,1,2,46282.46
5585,4650,401,3,13,125243.46
5586,2631,876,3,17,193273.8
5587,3370,161,2,17,119551.54
5588,7016,700,1,13,7305.39
5589,1540,971,2,14,46114.92
5590,9974,281,1,21,21879.84
5591,4819,418,5,3,179527.6
5592,9032,357,5,24,160873.0
5593,4255,929,2,1,115515.18
5594,5752,939,5,30,66668.0
5595,4823,988,5,7,55581.45
5596,3707,641,5,15,280185.5
5597,5572,405,2,19,124945.74
5598,3725,961,5,24,111761.8
5599,2302,264,5,0,323065.0
5600,7268,223,3,30,131163.9
5601,4255,131,5,7,174077.4
5602,6233,320,1,0,20696.0
5603,1444,818,2,14,123511.48
5604,5661,579,5,17,114548.3
5605,5342,29,5,27,68992.3
5606,9358,7,1,20,13716.0
5607,2437,930,1,14,39385.42
5608,4952,22,2,20,6604.8
5609,1351,634,5,0,19065.0
5610,9095,536,2,26,51808.88
5611,3119,684,4,26,128156.16
5612,8108,445,5,30,57274.0
5613,9020,202,1,13,44577.93
5614,7579,857,2,9,4737.46
5615,1993,873,4,27,56773.56
5616,5356,509,3,16,129046.68
5617,3737,295,2,26,97201.96
5618,5381,638,4,16,252651.84
5619,8129,15,2,29,67885.94
5620,935,584,4,3,64640.8
5621,641,998,3,6,20084.04
5622,7970,890,2,9,17806.88
5623,4172,445,1,23,12600.28
5624,2505,881,5,26,43360.3
5625,5743,417,3,15,165729.6
5626,5391,871,2,0,120178.0
5627,7266,116,3,13,43383.42
5628,4780,134,1,22,11854.44
5629,7464,300,4,9,129889.76
5630,8905,952,1,4,14480.64
5631,8247,815,5,9,249785.9
5632,599,924,1,19,16851.24
5633,7528,678,3,25,139074.75
5634,5057,130,1,17,16270.49
5635,2996,181,3,23,114446.64
5636,7646,226,5,17,65287.8
5637,9253,9,5,11,299387.1
5638,390,856,2,24,69001.92
5639,4738,14,2,12,72619.36
5640,9032,79,1,21,62486.63
5641,675,138,4,0,67316.0
5642,7703,949,4,6,21157.52
5643,2125,924,3,7,58043.16
5644,7661,866,3,19,114761.61
5645,1206,55,3,14,60199.14
5646,5266,711,4,0,300600.0
5647,9516,437,5,9,260856.05
5648,3587,622,3,10,58230.9
5649,7896,286,3,4,215585.28
5650,2456,696,2,26,32599.96
5651,5037,869,3,22,98474.22
5652,289,878,5,0,359075.0
5653,3578,734,1,21,35955.27
5654,6250,687,3,21,136549.92
5655,4282,65,2,12,36537.6
5656,4322,383,1,22,33392.58
5657,3778,115,4,26,220170.72
5658,2024,579,2,30,38642.8
5659,6324,856,4,18,148898.88
5660,8529,101,5,2,100327.5
5661,3978,993,2,11,93875.42
5662,7837,635,3,9,53715.48
5663,3407,968,2,19,121232.7
5664,5220,563,1,23,26193.09
5665,9922,164,1,13,52494.06
5666,7368,978,4,16,180149.76
5667,9445,354,2,20,3446.4
5668,7754,885,3,16,146953.8
5669,1132,710,5,29,116670.75
5670,4514,222,5,12,339715.2
5671,1513,56,1,27,9183.4
5672,2962,105,5,4,363009.6
5673,8947,191,2,25,22752.0
5674,2584,836,5,29,97536.25
5675,7528,230,2,11,90046.64
5676,3601,418,1,16,31093.44
5677,6213,145,2,6,56426.32
5678,9128,78,3,10,204778.8
5679,5468,28,4,25,171468.0
5680,9309,3,1,30,11541.6
5681,665,951,1,19,31743.09
5682,8350,422,2,0,83710.0
5683,877,640,2,26,84266.76
5684,3083,548,1,21,54706.71
5685,5375,459,5,15,307627.75
5686,826,323,2,7,49675.02
5687,1581,320,4,14,71194.24
5688,4349,497,5,18,156997.2
5689,9492,757,3,22,30906.72
5690,6746,76,5,10,131728.5
5691,5541,902,2,0,17602.0
5692,4052,184,5,7,111530.25
5693,4644,871,2,16,100949.52
5694,3508,77,3,16,14502.6
5695,9912,119,5,11,138617.5
5696,8330,246,5,26,183719.8
5697,939,752,3,6,26147.04
5698,1356,413,4,19,30190.32
5699,7111,97,2,21,35376.2
5700,9507,368,2,12,84161.44
5701,2371,554,1,23,48879.6
5702,5109,753,5,9,8171.8
5703,4455,276,1,21,29437.77
5704,5235,106,3,21,1218.18
5705,8685,297,3,11,143136.03
5706,4295,632,4,0,303704.0
5707,2919,182,2,12,2090.88
5708,5497,173,2,5,102951.5
5709,6048,74,5,21,133442.85
5710,3416,144,3,26,8817.84
5711,3687,406,1,0,21852.0
5712,6753,319,1,11,71089.64
5713,6462,886,5,26,197550.4
5714,4275,887,4,3,46982.92
5715,130,990,4,25,34692.0
5716,8574,688,2,4,62136.96
5717,4947,979,5,21,261411.0
5718,2137,352,5,24,19349.6
5719,8069,365,5,23,54596.85
5720,4376,439,5,16,282324.0
5721,7792,874,5,6,336327.3
5722,3759,359,3,18,168751.08
5723,2113,645,4,20,47107.2
5724,1440,567,2,27,114731.18
5725,9938,28,1,5,54298.2
5726,1365,859,4,15,189108.0
5727,67,227,5,21,74508.85
5728,7161,457,1,28,7489.44
5729,9166,64,4,2,241228.96
5730,1550,85,3,26,46861.98
5731,5708,575,2,1,37606.14
5732,3130,21,1,23,48778.73
5733,6163,787,5,18,90720.7
5734,1773,35,5,1,61632.45
5735,9005,341,2,10,111600.0
5736,2462,820,1,25,19503.75
5737,9540,32,5,9,234857.35
5738,8779,186,3,30,86604.0
5739,8079,932,1,30,52136.0
5740,3853,763,5,6,231315.2
5741,7808,867,3,30,100818.9
5742,4734,374,5,17,177524.55
5743,6913,699,1,14,1191.96
5744,2490,773,4,1,221649.12
5745,1843,66,2,17,72278.06
5746,3733,127,2,16,57634.08
5747,4745,534,2,8,143448.24
5748,6790,905,1,12,42806.72
5749,1995,565,2,15,35734.0
5750,5641,933,3,12,210186.24
5751,6538,840,2,28,74553.12
5752,297,624,5,13,48089.25
5753,6321,924,4,10,74894.4
5754,8901,298,1,10,5579.1
5755,2632,680,5,14,32520.9
5756,1447,578,1,1,46831.95
5757,6232,495,4,5,204512.2
5758,5115,92,3,10,158976.0
5759,321,917,2,28,67092.48
5760,3598,325,2,6,70736.88
5761,1627,581,1,7,68707.47
5762,7971,118,5,11,100503.25
5763,7252,313,4,23,175461.44
5764,2816,487,3,17,31682.76
5765,170,905,1,25,36483.0
5766,7439,361,2,27,95479.62
5767,9375,501,5,19,215593.65
5768,63,986,1,13,42923.19
5769,8679,397,2,1,89727.66
5770,4025,255,1,19,37807.56
5771,644,314,5,6,267994.0
5772,8708,192,3,7,214422.66
5773,5189,205,2,6,104770.52
5774,3676,760,1,0,32226.0
5775,350,764,5,6,211124.0
5776,9690,106,1,19,416.34
5777,3446,399,4,12,2386.56
5778,4162,13,2,3,108645.82
5779,5881,749,2,19,35073.0
5780,9273,25,2,17,115828.16
5781,9281,867,2,19,77774.58
5782,6205,235,3,22,156894.66
5783,3567,88,3,28,44943.12
5784,9019,232,3,29,109663.05
5785,3090,295,5,8,302114.2
5786,2575,447,1,9,7838.74
5787,1648,879,2,23,30285.64
5788,8810,359,2,26,101525.04
5789,4003,862,2,28,64955.52
5790,7492,164,3,22,141190.92
5791,8542,146,5,16,65515.8
5792,9370,545,1,25,5278.5
5793,8590,905,2,4,93396.48
5794,9394,611,3,15,185627.25
5795,758,964,3,10,28971.0
5796,8841,777,1,8,42434.08
5797,571,491,3,10,48494.7
5798,1349,429,5,5,204587.25
5799,7572,363,2,15,86728.9
5800,9131,427,5,11,162540.7
5801,8518,936,3,29,68577.48
5802,6556,839,3,19,58526.55
5803,3277,757,3,19,32095.44
5804,4434,209,1,11,10862.45
5805,6819,52,1,17,9339.99
5806,4140,594,5,1,71789.85
5807,4049,732,3,13,44680.59
5808,2195,200,2,26,27942.4
5809,5446,92,5,14,253184.0
5810,4267,985,3,9,216289.71
5811,3465,596,1,6,33822.14
5812,9303,817,3,5,187168.05
5813,5057,113,4,15,157773.6
5814,827,39,4,18,212740.8
5815,4877,775,2,18,79189.04
5816,2659,900,1,20,57871.2
5817,3611,699,5,16,5821.2
5818,7529,500,4,15,44781.4
5819,8137,915,1,29,56161.0
5820,5719,508,2,17,81781.56
5821,7480,980,3,26,148817.7
5822,4344,129,1,10,31231.8
5823,3334,533,2,22,57479.76
5824,889,988,3,18,29404.38
5825,7526,260,4,3,85899.32
5826,989,396,1,22,11891.1
5827,4051,115,1,1,73638.18
5828,690,653,5,7,189599.1
5829,2666,97,5,10,100755.0
5830,9734,97,5,29,79484.5
5831,8398,727,4,7,270436.56
5832,7396,432,1,2,25345.74
5833,5298,102,2,27,19432.6
5834,2335,487,1,8,11706.08
5835,4224,151,1,17,4506.07
5836,5133,1,4,7,140616.0
5837,7177,707,2,18,84984.8
5838,5957,220,2,18,21443.0
5839,4240,658,5,6,227254.4
5840,1789,273,5,3,140004.95
5841,7637,394,2,29,67654.48
5842,8726,67,2,10,87949.8
5843,6220,827,5,3,67463.5
5844,4549,334,5,7,158746.35
5845,119,826,2,4,43954.56
5846,1233,431,5,7,6575.1
5847,5350,642,1,23,28100.38
5848,8610,722,4,12,133686.08
5849,2128,998,5,18,29200.2
5850,5488,122,5,13,43221.6
5851,2411,185,1,19,913.68
5852,8236,413,2,15,15840.6
5853,2849,529,1,27,35389.67
5854,4087,266,2,28,33114.24
5855,5686,816,5,14,250272.9
5856,8145,924,1,7,19347.72
5857,4268,520,5,23,235277.35
5858,148,866,1,19,38253.87
5859,1156,412,1,17,42298.46
5860,9518,998,2,21,11252.76
5861,1041,220,2,19,21181.5
5862,4824,53,4,10,68252.4
5863,5016,193,3,30,113916.6
5864,3265,856,1,6,42672.24
5865,8592,787,3,2,65053.38
5866,7992,632,5,30,265741.0
5867,2822,166,3,29,125914.95
5868,7217,260,5,29,78593.45
5869,3160,279,1,10,5448.6
5870,4031,30,3,2,120054.9
5871,1076,496,1,18,17856.32
5872,589,317,3,6,48732.42
5873,5770,901,4,30,179510.8
5874,1087,716,4,3,174491.36
5875,990,203,5,13,176248.95
5876,1892,143,3,7,163538.64
5877,7706,542,5,6,314721.4
5878,3476,146,4,16,52412.64
5879,2245,875,1,7,42877.65
5880,7791,946,4,22,38519.52
5881,9334,870,4,20,181011.2
5882,6061,89,5,12,270173.2
5883,6599,99,5,27,124738.75
5884,6275,401,5,4,230332.8
5885,843,970,2,12,133101.76
5886,6526,334,1,4,32773.44
5887,1866,339,3,0,102702.0
5888,523,234,4,28,141952.32
5889,5574,559,4,28,190607.04
5890,7023,191,3,22,35493.12
5891,8697,608,1,12,33634.48
5892,6546,311,1,26,6005.84
5893,7276,428,1,27,19530.42
5894,7338,160,2,22,43876.56
5895,9932,354,5,0,10770.0
5896,4415,836,3,22,64291.5
5897,3549,412,4,18,167155.36
5898,9627,64,2,21,97230.04
5899,8664,324,1,14,48213.32
5900,1685,880,1,2,26628.56
5901,4101,589,5,15,284155.0
5902,1873,624,3,16,27858.6
5903,3361,317,5,12,76036.4
5904,3144,111,5,9,123241.3
5905,3610,367,5,14,82345.0
5906,3038,625,4,20,250412.8
5907,8297,73,4,10,259851.6
5908,3176,809,5,14,21319.4
5909,741,88,5,26,76985.9
5910,8590,278,5,11,355123.35
5911,2384,190,4,30,122376.8
5912,8766,458,5,0,137290.0
5913,9977,814,3,27,61503.96
5914,9134,742,4,21,75969.56
5915,5815,588,2,29,103143.12
5916,5212,412,1,7,47394.66
5917,4854,313,4,1,225593.28
5918,9367,424,5,24,47614.0
5919,7121,668,3,30,55429.5
5920,8481,979,5,3,320973.0
5921,2993,428,2,3,51902.76
5922,6146,889,1,17,15763.36
5923,3773,662,3,26,25006.08
5924,5384,196,2,24,49418.24
5925,8852,875,2,4,88521.6
5926,1631,396,2,29,21647.9
5927,1409,870,3,19,137455.38
5928,7011,246,4,18,162865.12
5929,646,857,3,10,7028.1
5930,6347,425,1,0,30199.0
5931,7486,619,5,3,124082.4
5932,2744,99,4,1,135333.0
5933,8368,963,2,18,27506.08
5934,1387,48,1,18,28776.26
5935,7474,791,1,25,1087.5
5936,8290,989,1,16,39485.04
5937,667,38,2,12,91080.0
5938,2832,888,2,17,32997.48
5939,4831,423,2,15,37755.3
5940,4808,854,3,15,130126.5
5941,780,987,2,5,139653.8
5942,1700,751,1,19,46979.19
5943,2084,279,3,2,17798.76
5944,4914,932,3,5,212268.0
5945,5761,262,4,11,146636.4
5946,518,730,2,0,90568.0
5947,758,678,1,2,60574.78
5948,9310,23,2,0,100288.0
5949,7833,499,1,28,45210.24
5950,2491,238,2,6,76745.36
5951,3043,574,1,27,38788.55
5952,7639,694,1,6,71044.26
5953,7276,171,5,22,189575.1
5954,9592,302,1,0,56707.0
5955,1378,466,2,2,85187.48
5956,7387,115,3,1,220914.54
5957,3420,639,4,24,228653.6
5958,1995,586,4,9,94177.72
5959,211,176,1,16,21391.44
5960,2885,738,1,10,36179.1
5961,8463,418,1,29,26281.36
5962,1180,758,5,27,286612.6
5963,5079,412,1,7,47394.66
5964,2238,279,5,12,26637.6
5965,6015,481,3,29,106904.7
5966,7556,539,2,18,12949.44
5967,6158,522,2,4,87895.68
5968,4287,630,4,3,231826.12
5969,3815,228,4,1,217574.28
5970,1791,192,2,22,119892.24
5971,2966,231,5,5,320069.25
5972,2012,514,2,12,27897.76
5973,7100,673,1,20,42110.4
5974,2146,36,1,6,18424.94
5975,7065,253,2,28,83220.48
5976,9886,983,5,26,284829.7
5977,5662,911,1,23,40418.84
5978,8667,313,3,11,152104.56
5979,3463,632,1,7,70611.18
5980,7554,284,2,0,41088.0
5981,1894,31,5,25,266610.0
5982,4347,265,3,10,71207.1
5983,7536,599,1,3,34415.6
5984,6715,193,2,27,79199.16
5985,4966,533,3,24,84008.88
5986,5334,849,2,30,69083.0
5987,54,146,2,3,30262.06
5988,4523,4,3,27,58186.11
5989,516,126,5,10,119218.5
5990,648,7,5,30,60007.5
5991,4819,891,5,5,55142.75
5992,3910,377,3,25,173787.75
5993,3274,755,1,22,13348.92
5994,8720,298,5,20,24796.0
5995,2171,177,1,28,18880.56
5996,6902,553,3,30,128559.9
5997,4610,558,3,20,188656.8
5998,8412,623,5,6,174407.6
5999,4845,770,4,16,168114.24
6000,6706,173,5,8,249251.0
6001,7232,852,3,29,20292.51
6002,67,923,3,11,787.65
6003,2697,818,5,8,330321.4
6004,4370,460,2,30,81013.8
6005,683,145,3,4,86440.32
6006,7605,965,2,26,58676.08
6007,2938,467,3,8,51827.28
6008,9097,60,5,20,290120.0
6009,3325,936,3,15,82099.8
6010,3634,446,5,8,233477.6
6011,9713,75,2,3,50020.96
6012,1139,155,4,15,204465.8
6013,95,742,5,7,111790.65
6014,2048,892,1,6,69125.72
6015,9321,69,5,21,87923.05
6016,6648,200,4,26,55884.8
6017,9125,1000,2,16,79989.84
6018,2416,515,5,7,117240.45
6019,3089,680,1,29,5369.73
6020,6391,436,2,4,121603.2
6021,1564,498,4,23,234264.8
6022,444,785,3,9,5356.26
6023,425,497,3,30,80413.2
6024,3671,971,3,7,74802.69
6025,4335,264,1,19,52336.53
6026,7578,674,2,15,76811.1
6027,1670,232,5,16,216237.0
6028,627,660,2,0,141648.0
6029,4196,156,2,14,137207.84
6030,6651,496,5,10,97992.0
6031,6876,732,2,15,29102.3
6032,322,176,1,28,18335.52
6033,5892,884,4,3,233063.84
6034,8364,468,5,18,21389.7
6035,8233,715,5,2,147646.8
6036,5312,113,5,3,225059.4
6037,6532,142,4,10,143661.6
6038,4366,313,5,15,242114.0
6039,3664,119,5,24,118370.0
6040,7231,626,3,25,158769.0
6041,2760,155,5,9,273623.35
6042,8265,929,4,21,184357.56
6043,7996,631,2,22,60281.52
6044,9383,72,1,26,3392.16
6045,4764,295,1,30,45973.9
6046,7524,845,5,22,301407.6
6047,6333,780,5,8,159914.4
6048,7871,723,5,6,69353.2
6049,5229,427,5,12,160714.4
6050,7007,694,4,14,259991.76
6051,932,829,2,16,77180.88
6052,492,419,1,29,1682.7
6053,65,136,4,4,177312.0
6054,713,310,3,28,108125.28
6055,5899,539,5,11,35137.2
6056,7862,935,2,9,81137.42
6057,3220,87,2,10,24388.2
6058,7219,891,4,17,38541.88
6059,3573,619,3,19,62169.12
6060,1802,999,4,16,91969.92
6061,3279,919,4,13,228079.2
6062,3282,522,5,8,210583.4
6063,7111,196,1,5,30886.4
6064,4912,498,3,28,164289.6
6065,2280,984,3,22,50370.84
6066,9925,495,3,23,124321.89
6067,9167,307,3,19,1698.57
6068,8911,924,4,26,61579.84
6069,1243,458,3,16,69194.16
6070,2790,379,3,14,56850.3
6071,8726,8,4,26,219981.28
6072,9807,474,1,4,65083.2
6073,4064,989,5,29,166871.3
6074,7473,132,5,30,150678.5
6075,1937,812,2,25,51655.5
6076,4651,556,4,8,155027.36
6077,3086,523,4,28,207342.72
6078,4065,513,1,0,45345.0
6079,1450,921,3,11,137558.4
6080,515,506,2,20,42409.6
6081,9518,212,4,10,133228.8
6082,4407,178,2,29,32177.2
6083,1614,593,3,1,81380.97
6084,6438,517,3,6,167296.5
6085,8624,839,5,1,119220.75
6086,1945,134,2,12,26748.48
6087,5131,428,3,11,71433.18
6088,3175,327,1,26,49950.0
6089,6471,5,2,25,74521.5
6090,9258,876,5,22,302718.0
6091,1588,410,5,30,60644.5
6092,387,82,4,8,209307.36
6093,4671,21,2,21,100091.42
6094,4689,950,3,7,223024.23
6095,6660,167,3,8,204502.2
6096,381,317,3,21,40955.97
6097,8690,289,4,10,204663.6
6098,1306,603,4,12,72328.96
6099,3624,230,2,14,87011.36
6100,7255,619,1,14,22002.24
6101,2468,636,5,11,243708.7
6102,7554,1,2,21,59724.0
6103,351,981,3,26,95069.28
6104,3884,490,3,23,26366.34
6105,5941,543,5,27,47793.1
6106,1079,35,5,30,43578.5
6107,8949,655,1,22,51178.92
6108,2736,422,5,26,154863.5
6109,7105,775,4,20,154515.2
6110,7345,977,1,15,35766.3
6111,7991,96,2,25,27804.0
6112,4753,714,3,27,102224.82
6113,5251,937,5,22,284481.6
6114,183,287,1,4,20190.72
6115,2576,20,2,13,136248.96
6116,7920,646,3,2,187266.24
6117,9189,336,4,4,298798.08
6118,1953,785,5,0,9810.0
6119,4540,350,1,13,2081.04
6120,7549,327,1,23,51975.0
6121,8295,360,2,24,73691.12
6122,4666,762,5,7,158565.0
6123,7091,420,5,2,327594.4
6124,7552,931,3,11,105131.25
6125,7837,556,4,6,158397.52
6126,2151,535,2,13,127068.72
6127,4463,687,3,1,171119.52
6128,3381,846,2,21,58126.62
6129,8048,645,2,1,29147.58
6130,7934,974,2,20,17838.4
6131,974,341,5,7,288300.0
6132,3007,139,5,24,44194.0
6133,5570,586,1,12,22768.24
6134,8388,387,3,9,49696.92
6135,8387,59,5,12,308360.8
6136,6125,145,5,29,106549.7
6137,6753,58,3,11,166589.31
6138,9785,858,1,10,47286.9
6139,8594,294,5,23,148313.55
6140,574,796,3,19,91360.71
6141,1209,350,3,18,5884.32
6142,6498,319,3,24,182117.28
6143,3651,400,1,3,34459.25
