order_id,customer_id,order_date,order_status,total_amount,payment_status
2214,871,2024-08-10,Pending,40705,Pending
2215,304,2025-04-28,Confirmed,1268,Refunded
2216,64,2026-01-27,Shipped,28021,Failed
2217,4,2026-02-05,Delivered,1123,Paid
2218,291,2025-10-31,Delivered,48047,Failed
2219,552,2025-09-19,Shipped,8218,Refunded
2220,329,2024-08-29,Delivered,22333,Pending
2221,295,2025-04-02,Pending,15772,Refunded
2222,871,2026-02-22,Returned,4338,Refunded
2223,200,2026-04-12,Shipped,19587,Failed
2224,584,2025-10-09,Returned,39591,Paid
2225,423,2025-07-12,Pending,25131,Pending
2226,992,2025-03-22,Cancelled,23971,Pending
2227,686,2026-03-14,Delivered,37997,Failed
2228,500,2025-09-07,Shipped,16115,Refunded
2229,623,2024-09-16,Shipped,14112,Pending
2230,390,2025-05-30,Confirmed,48903,Refunded
2231,123,2024-11-18,Confirmed,22663,Refunded
2232,371,2026-04-03,Returned,19293,Pending
2233,361,2024-11-02,Pending,19916,Failed
2234,617,2025-10-17,Delivered,3931,Paid
2235,740,2024-10-15,Returned,41612,Failed
2236,40,2025-08-10,Delivered,43010,Failed
2237,682,2024-07-24,Pending,19201,Pending
2238,757,2025-01-18,Shipped,28429,Pending
2239,286,2024-11-10,Cancelled,7513,Failed
2240,210,2025-09-01,Pending,19115,Refunded
2241,398,2024-09-21,Cancelled,25399,Failed
2242,810,2024-12-28,Cancelled,19565,Pending
2243,978,2024-08-10,Pending,4010,Refunded
2244,59,2026-01-01,Cancelled,28084,Failed
2245,62,2024-09-18,Cancelled,41630,Pending
2246,88,2025-08-31,Delivered,24268,Pending
2247,523,2025-07-25,Shipped,20456,Pending
2248,424,2026-05-12,Pending,22461,Failed
2249,263,2024-07-20,Returned,24979,Refunded
2250,17,2025-03-21,Shipped,35811,Pending
2251,149,2025-02-27,Delivered,23112,Refunded
2252,413,2026-03-07,Returned,15228,Failed
2253,430,2026-05-12,Confirmed,11535,Paid
2254,951,2026-04-24,Shipped,18699,Refunded
2255,955,2024-12-11,Shipped,20548,Failed
2256,308,2025-10-19,Shipped,9407,Failed
2257,733,2025-09-07,Cancelled,14752,Pending
2258,173,2025-06-22,Confirmed,43525,Refunded
2259,700,2025-10-10,Pending,8284,Paid
2260,943,2025-07-29,Shipped,29164,Pending
2261,90,2026-05-24,Pending,49142,Failed
2262,384,2025-05-23,Delivered,5699,Paid
2263,802,2025-07-31,Delivered,43112,Paid
2264,717,2025-10-04,Pending,3125,Pending
2265,248,2024-09-11,Returned,4684,Paid
2266,659,2025-07-06,Returned,39655,Refunded
2267,624,2026-03-02,Shipped,25997,Pending
2268,433,2025-07-14,Pending,18871,Failed
2269,374,2024-07-15,Pending,21308,Paid
2270,589,2025-12-05,Shipped,44517,Failed
2271,611,2026-06-21,Shipped,20032,Failed
2272,868,2025-10-26,Cancelled,31696,Paid
2273,743,2024-09-17,Confirmed,9554,Refunded
2274,207,2025-07-10,Confirmed,3937,Failed
2275,343,2025-11-13,Returned,45476,Failed
2276,584,2025-02-27,Shipped,30651,Pending
2277,804,2026-05-31,Delivered,9228,Paid
2278,200,2026-02-09,Delivered,8591,Paid
2279,571,2025-11-16,Shipped,4556,Pending
2280,766,2026-06-18,Cancelled,5689,Refunded
2281,391,2025-10-27,Delivered,37852,Refunded
2282,898,2025-08-19,Confirmed,6083,Pending
2283,589,2025-12-03,Cancelled,2595,Refunded
2284,662,2024-10-10,Delivered,48686,Paid
2285,780,2026-01-07,Pending,40019,Pending
2286,943,2025-11-26,Pending,40280,Pending
2287,514,2025-08-29,Cancelled,13692,Paid
2288,519,2025-12-04,Confirmed,9663,Refunded
2289,622,2026-01-26,Delivered,48681,Failed
2290,611,2026-06-27,Pending,15801,Pending
2291,838,2024-12-23,Cancelled,5030,Paid
2292,199,2026-04-28,Delivered,1534,Paid
2293,319,2025-07-10,Returned,40357,Refunded
2294,603,2024-10-17,Shipped,17481,Paid
2295,897,2025-10-12,Delivered,36149,Paid
2296,652,2025-10-28,Shipped,19124,Pending
2297,582,2026-04-06,Delivered,4107,Failed
2298,885,2026-01-12,Cancelled,10226,Failed
2299,117,2025-12-01,Shipped,20249,Refunded
2300,752,2025-03-03,Pending,32616,Failed
2301,291,2024-09-02,Delivered,28613,Paid
2302,638,2026-01-06,Returned,47149,Failed
2303,341,2024-09-14,Delivered,29306,Refunded
2304,269,2025-08-30,Returned,26770,Paid
2305,869,2025-04-07,Pending,12817,Failed
2306,322,2025-01-28,Cancelled,21200,Pending
2307,830,2024-10-01,Shipped,22380,Pending
2308,38,2025-05-23,Shipped,27046,Paid
2309,359,2026-06-08,Shipped,9487,Pending
2310,956,2026-06-04,Returned,21417,Pending
2311,794,2026-05-08,Returned,35332,Paid
2312,310,2025-03-11,Cancelled,37200,Failed
2313,995,2026-02-21,Cancelled,34510,Failed
2314,358,2025-11-19,Cancelled,34156,Refunded
2315,810,2024-08-06,Shipped,47954,Refunded
2316,979,2026-05-30,Pending,21635,Failed
2317,305,2024-07-23,Cancelled,27176,Paid
2318,773,2025-04-12,Delivered,6512,Pending
2319,275,2025-08-27,Cancelled,8505,Pending
2320,932,2025-08-05,Confirmed,11893,Pending
2321,74,2026-01-08,Confirmed,38402,Paid
2322,815,2024-08-13,Cancelled,15081,Refunded
2323,35,2024-09-05,Confirmed,28445,Failed
2324,216,2024-11-04,Pending,45386,Paid
2325,294,2026-07-15,Pending,34864,Refunded
2326,837,2025-11-07,Cancelled,3094,Pending
2327,88,2026-05-12,Pending,48325,Failed
2328,947,2025-12-23,Cancelled,31417,Paid
2329,749,2025-07-14,Confirmed,10627,Refunded
2330,550,2026-07-15,Pending,28695,Pending
2331,319,2026-04-11,Cancelled,6869,Paid
2332,567,2026-06-16,Returned,5464,Pending
2333,355,2025-11-07,Pending,35819,Pending
2334,836,2026-03-13,Delivered,31082,Failed
2335,179,2026-02-15,Returned,15118,Failed
2336,82,2025-12-11,Returned,10582,Refunded
2337,736,2024-11-14,Shipped,6385,Pending
2338,333,2025-12-10,Cancelled,14357,Paid
2339,851,2026-06-27,Delivered,14067,Paid
2340,153,2025-05-12,Pending,15515,Pending
2341,369,2024-12-05,Returned,31646,Pending
2342,748,2025-09-28,Cancelled,31292,Pending
2343,635,2025-02-09,Cancelled,41950,Failed
2344,960,2025-04-16,Shipped,17394,Pending
2345,489,2026-03-08,Cancelled,48662,Paid
2346,801,2026-03-03,Pending,33402,Paid
2347,98,2026-06-27,Returned,17785,Paid
2348,989,2026-01-16,Confirmed,37886,Refunded
2349,356,2024-07-24,Pending,12624,Pending
2350,628,2025-07-03,Confirmed,35759,Refunded
2351,72,2025-02-20,Delivered,32988,Failed
2352,293,2025-10-05,Delivered,6557,Pending
2353,976,2025-09-24,Returned,4802,Refunded
2354,402,2025-11-16,Cancelled,25567,Pending
2355,336,2025-04-17,Delivered,33920,Failed
2356,859,2025-02-22,Shipped,23392,Pending
2357,316,2026-02-20,Pending,12819,Failed
2358,496,2024-11-03,Pending,18040,Pending
2359,134,2026-04-20,Cancelled,36582,Failed
2360,972,2025-03-11,Returned,14094,Failed
2361,158,2026-06-15,Confirmed,28190,Failed
2362,881,2024-10-24,Delivered,5516,Refunded
2363,10,2025-01-22,Returned,31798,Failed
2364,696,2025-12-29,Returned,29769,Pending
2365,332,2024-10-18,Confirmed,49875,Refunded
2366,399,2025-05-12,Pending,44166,Pending
2367,900,2026-04-10,Delivered,19256,Refunded
2368,273,2026-01-05,Pending,30229,Pending
2369,770,2026-06-28,Shipped,30650,Failed
2370,52,2025-01-07,Confirmed,25220,Paid
2371,39,2026-06-10,Confirmed,3125,Paid
2372,889,2024-08-28,Cancelled,5018,Refunded
2373,265,2024-09-16,Delivered,49562,Failed
2374,505,2024-08-11,Confirmed,35873,Failed
2375,210,2024-11-17,Returned,24610,Pending
2376,633,2025-04-23,Confirmed,17937,Pending
2377,605,2026-06-24,Confirmed,11337,Refunded
2378,60,2026-01-23,Pending,49112,Pending
2379,329,2025-03-26,Returned,15012,Failed
2380,165,2026-04-03,Delivered,25479,Paid
2381,540,2026-02-27,Returned,1308,Failed
2382,17,2024-10-18,Cancelled,13616,Refunded
2383,7,2024-09-28,Delivered,43299,Paid
2384,172,2025-07-23,Cancelled,6934,Paid
2385,629,2026-02-26,Cancelled,26442,Pending
2386,173,2025-04-14,Cancelled,23747,Refunded
2387,568,2025-06-19,Returned,36707,Paid
2388,348,2024-11-11,Pending,40875,Failed
2389,575,2025-02-10,Cancelled,10476,Refunded
2390,793,2025-02-10,Confirmed,29030,Refunded
2391,360,2025-05-22,Returned,42858,Pending
2392,543,2026-01-17,Returned,9536,Failed
2393,791,2026-04-05,Cancelled,43080,Refunded
2394,326,2025-07-05,Returned,42370,Pending
2395,808,2024-10-14,Delivered,6805,Failed
2396,550,2025-02-13,Delivered,40360,Failed
2397,8,2025-01-17,Pending,19437,Pending
2398,638,2025-02-24,Cancelled,42660,Paid
2399,767,2025-05-20,Returned,23810,Pending
2400,82,2025-12-14,Returned,42323,Pending
2401,89,2025-07-05,Delivered,25622,Failed
2402,477,2024-12-30,Cancelled,46979,Refunded
2403,923,2026-05-11,Returned,48568,Paid
2404,255,2026-03-08,Confirmed,3039,Refunded
2405,868,2025-05-29,Confirmed,32897,Pending
2406,326,2025-10-27,Delivered,30847,Failed
2407,349,2024-10-19,Cancelled,36223,Pending
2408,560,2025-09-09,Confirmed,1265,Refunded
2409,959,2026-01-27,Returned,46948,Refunded
2410,306,2025-11-30,Cancelled,10795,Refunded
2411,155,2026-05-04,Returned,9670,Refunded
2412,4,2024-10-21,Pending,34032,Paid
2413,409,2026-04-11,Pending,29763,Failed
2414,269,2025-05-30,Pending,33981,Pending
2415,622,2026-06-10,Shipped,37500,Paid
2416,374,2024-07-25,Delivered,23028,Failed
2417,757,2026-05-28,Returned,5868,Failed
2418,43,2025-04-03,Pending,43000,Paid
2419,439,2026-01-26,Confirmed,19604,Paid
2420,137,2025-11-07,Shipped,9453,Refunded
2421,511,2025-06-26,Shipped,33774,Pending
2422,529,2025-10-06,Pending,29843,Refunded
2423,929,2025-08-08,Pending,19152,Pending
2424,182,2026-05-31,Confirmed,2270,Pending
2425,448,2026-06-19,Returned,44049,Pending
2426,668,2025-07-16,Delivered,16445,Failed
2427,104,2025-09-15,Confirmed,22080,Paid
2428,585,2024-11-24,Returned,42009,Refunded
2429,269,2025-02-21,Confirmed,5383,Refunded
2430,727,2026-05-01,Shipped,33373,Refunded
2431,652,2024-09-09,Delivered,39388,Failed
2432,514,2025-10-25,Returned,43417,Pending
2433,890,2025-02-11,Delivered,41394,Pending
2434,281,2025-07-28,Cancelled,24963,Failed
2435,689,2026-06-19,Returned,20717,Paid
2436,610,2024-12-06,Confirmed,38071,Paid
2437,652,2025-01-09,Returned,29214,Pending
2438,739,2024-08-12,Cancelled,15027,Paid
2439,591,2026-07-10,Shipped,28597,Failed
2440,984,2024-11-29,Confirmed,31212,Refunded
2441,710,2025-07-31,Cancelled,49940,Pending
2442,668,2025-02-15,Delivered,43525,Paid
2443,412,2026-06-03,Returned,12872,Paid
2444,369,2025-09-07,Shipped,33934,Failed
2445,275,2025-11-08,Cancelled,38857,Paid
2446,576,2026-03-26,Returned,1174,Refunded
2447,852,2025-11-05,Returned,6016,Failed
2448,73,2024-07-27,Returned,9098,Paid
2449,812,2025-08-18,Confirmed,31592,Failed
2450,952,2025-02-21,Delivered,17576,Paid
2451,173,2026-04-24,Pending,34130,Refunded
2452,434,2026-02-10,Pending,30254,Pending
2453,529,2025-09-06,Confirmed,15079,Refunded
2454,843,2024-09-27,Pending,15789,Paid
2455,96,2024-12-04,Cancelled,25449,Paid
2456,428,2025-12-05,Cancelled,6474,Refunded
2457,780,2025-11-20,Shipped,16366,Paid
2458,604,2025-07-31,Returned,24580,Refunded
2459,259,2024-11-26,Returned,45016,Paid
2460,455,2025-01-02,Shipped,10652,Paid
2461,937,2025-09-09,Delivered,43357,Refunded
2462,184,2025-08-17,Shipped,45476,Pending
2463,969,2025-08-13,Cancelled,4027,Refunded
2464,272,2024-11-29,Pending,32130,Paid
2465,784,2025-12-10,Returned,16275,Pending
2466,178,2025-09-18,Returned,6219,Pending
2467,780,2024-12-14,Delivered,26944,Refunded
2468,672,2026-05-02,Shipped,1295,Refunded
2469,547,2026-04-17,Confirmed,42238,Paid
2470,542,2026-01-21,Shipped,16856,Paid
2471,993,2026-06-22,Pending,43389,Pending
2472,158,2025-04-26,Shipped,31682,Pending
2473,442,2026-03-19,Returned,25226,Refunded
2474,944,2026-06-18,Returned,48748,Refunded
2475,752,2024-08-09,Shipped,29007,Refunded
2476,331,2024-09-12,Delivered,48801,Refunded
2477,195,2025-06-30,Returned,14922,Refunded
2478,393,2025-10-20,Pending,10676,Refunded
2479,274,2025-07-14,Shipped,42349,Refunded
2480,396,2025-08-21,Pending,37221,Paid
2481,370,2025-08-31,Pending,15673,Pending
2482,625,2025-10-21,Cancelled,14362,Refunded
2483,357,2024-09-08,Shipped,46041,Failed
2484,169,2025-05-03,Returned,7649,Paid
2485,890,2025-12-01,Confirmed,34735,Refunded
2486,775,2025-12-06,Delivered,29407,Failed
2487,525,2025-05-29,Delivered,27571,Refunded
2488,887,2025-01-15,Cancelled,22194,Pending
2489,401,2026-01-10,Returned,4127,Pending
2490,391,2025-10-24,Confirmed,1079,Failed
2491,297,2025-12-30,Delivered,13957,Pending
2492,544,2025-04-14,Confirmed,2480,Paid
2493,922,2025-05-04,Pending,7521,Failed
2494,836,2025-04-26,Returned,13062,Failed
2495,490,2025-06-08,Pending,16997,Refunded
2496,720,2025-03-02,Shipped,34951,Refunded
2497,413,2024-11-20,Delivered,8708,Paid
2498,950,2025-11-06,Confirmed,10038,Pending
2499,795,2025-02-07,Delivered,4153,Pending
2500,735,2026-01-03,Delivered,48104,Failed
2501,881,2025-01-21,Delivered,27386,Failed
2502,915,2024-10-30,Returned,49899,Failed
2503,30,2026-05-28,Confirmed,25074,Paid
2504,106,2025-06-17,Shipped,35221,Refunded
2505,209,2025-03-19,Returned,19847,Refunded
2506,21,2024-12-20,Pending,25249,Paid
2507,138,2025-07-03,Cancelled,35159,Paid
2508,523,2024-08-12,Cancelled,25751,Pending
2509,474,2026-01-25,Pending,18051,Paid
2510,782,2024-10-23,Returned,32702,Failed
2511,67,2025-11-06,Pending,22454,Paid
2512,731,2025-09-07,Returned,39038,Paid
2513,720,2025-08-07,Pending,1403,Paid
2514,758,2025-05-29,Confirmed,12016,Pending
2515,836,2026-04-15,Pending,29554,Refunded
2516,819,2024-09-11,Confirmed,34406,Failed
2517,972,2025-02-13,Delivered,45402,Paid
2518,194,2025-01-08,Confirmed,20990,Pending
2519,329,2026-01-11,Cancelled,1124,Refunded
2520,643,2025-08-27,Shipped,46675,Failed
2521,123,2025-05-05,Shipped,12415,Failed
2522,702,2026-01-30,Delivered,26459,Failed
2523,28,2025-05-24,Shipped,14628,Refunded
2524,904,2024-07-19,Cancelled,24771,Refunded
2525,241,2025-12-10,Shipped,22496,Paid
2526,398,2024-08-29,Shipped,19069,Pending
2527,608,2025-05-01,Returned,46083,Paid
2528,993,2026-06-14,Confirmed,16179,Paid
2529,611,2024-11-23,Confirmed,14476,Refunded
2530,143,2026-07-03,Returned,34644,Failed
2531,378,2025-02-05,Cancelled,637,Failed
2532,884,2025-10-30,Shipped,31173,Refunded
2533,764,2026-05-23,Shipped,31701,Refunded
2534,970,2025-11-11,Shipped,19927,Pending
2535,292,2024-11-29,Delivered,8365,Pending
2536,47,2024-10-24,Returned,39055,Failed
2537,878,2025-10-11,Shipped,38954,Paid
2538,710,2025-12-15,Confirmed,23133,Paid
2539,830,2024-11-11,Cancelled,31228,Pending
2540,632,2026-04-20,Confirmed,41756,Paid
2541,92,2025-07-06,Returned,7897,Failed
2542,775,2025-12-24,Returned,34265,Paid
2543,15,2025-09-09,Cancelled,46539,Pending
2544,139,2024-10-27,Confirmed,41174,Failed
2545,404,2024-09-10,Shipped,35209,Paid
2546,593,2024-12-13,Delivered,34613,Failed
2547,613,2026-06-21,Returned,46324,Pending
2548,360,2026-06-25,Cancelled,16011,Failed
2549,558,2025-12-01,Cancelled,27523,Paid
2550,755,2024-10-20,Pending,13385,Paid
2551,739,2024-10-25,Cancelled,6180,Refunded
2552,769,2024-12-26,Delivered,19896,Refunded
2553,951,2026-05-01,Returned,40223,Paid
2554,342,2026-01-17,Pending,41735,Pending
2555,959,2024-12-18,Cancelled,32128,Paid
2556,225,2026-03-19,Shipped,47723,Failed
2557,711,2025-05-21,Delivered,46590,Paid
2558,19,2025-01-11,Cancelled,32021,Failed
2559,715,2024-09-12,Shipped,36255,Paid
2560,677,2026-01-15,Pending,21693,Refunded
2561,973,2026-02-06,Shipped,33948,Failed
2562,748,2025-11-27,Cancelled,20905,Paid
2563,747,2026-01-27,Delivered,33172,Refunded
2564,51,2025-07-30,Pending,2845,Paid
2565,687,2025-04-06,Confirmed,30284,Refunded
2566,71,2025-03-23,Shipped,40112,Refunded
2567,702,2025-06-10,Confirmed,11199,Refunded
2568,227,2025-07-02,Pending,32396,Paid
2569,370,2026-01-15,Cancelled,49706,Paid
2570,522,2024-12-05,Confirmed,14874,Failed
2571,12,2025-11-11,Cancelled,19590,Pending
2572,756,2026-04-14,Cancelled,40252,Paid
2573,762,2025-07-22,Returned,31475,Failed
2574,341,2025-08-10,Cancelled,22133,Refunded
2575,11,2025-04-17,Shipped,42866,Pending
2576,820,2025-12-22,Pending,36034,Pending
2577,798,2026-03-29,Cancelled,25844,Paid
2578,832,2026-05-17,Confirmed,1975,Paid
2579,919,2026-06-09,Shipped,26404,Failed
2580,510,2025-12-12,Delivered,43038,Pending
2581,207,2025-09-05,Cancelled,18170,Failed
2582,544,2025-02-24,Cancelled,9854,Failed
2583,600,2025-09-26,Cancelled,20570,Failed
2584,820,2025-06-02,Returned,1586,Refunded
2585,597,2024-12-26,Cancelled,4764,Refunded
2586,177,2026-04-27,Delivered,10428,Pending
2587,420,2025-07-14,Cancelled,24223,Failed
2588,497,2026-06-18,Shipped,27003,Paid
2589,11,2025-11-08,Confirmed,17770,Failed
2590,120,2025-02-08,Delivered,44315,Paid
2591,682,2026-01-31,Cancelled,42017,Failed
2592,853,2026-01-22,Returned,18489,Failed
2593,131,2024-10-22,Shipped,41997,Refunded
2594,430,2026-07-09,Pending,42082,Failed
2595,706,2025-04-14,Delivered,5151,Pending
2596,214,2024-07-30,Cancelled,35389,Paid
2597,90,2024-09-23,Cancelled,29975,Failed
2598,800,2024-08-21,Delivered,5870,Paid
2599,275,2024-09-27,Delivered,15483,Pending
2600,12,2025-04-08,Confirmed,47888,Failed
2601,327,2025-12-09,Pending,20248,Failed
2602,937,2024-12-14,Confirmed,22581,Failed
2603,186,2024-10-30,Returned,46301,Failed
2604,613,2025-05-27,Delivered,16586,Paid
2605,175,2026-03-27,Confirmed,43850,Failed
2606,288,2026-05-27,Returned,31265,Refunded
2607,368,2024-09-12,Delivered,2733,Refunded
2608,928,2025-06-12,Cancelled,45079,Failed
2609,348,2026-03-09,Pending,3741,Refunded
2610,720,2025-09-28,Delivered,45830,Paid
2611,835,2026-06-21,Confirmed,30295,Failed
2612,151,2025-10-20,Cancelled,48405,Refunded
2613,905,2025-09-06,Shipped,17039,Refunded
2614,301,2025-03-25,Confirmed,28745,Paid
2615,696,2024-10-09,Returned,45651,Refunded
2616,30,2025-09-12,Shipped,6687,Failed
2617,496,2025-02-18,Confirmed,30722,Refunded
2618,266,2024-09-15,Cancelled,33564,Pending
2619,209,2025-11-06,Confirmed,8501,Pending
2620,460,2025-05-10,Cancelled,27703,Refunded
2621,914,2024-08-21,Returned,44394,Refunded
2622,168,2024-12-05,Shipped,35464,Refunded
2623,282,2026-02-08,Cancelled,23551,Paid
2624,409,2024-11-16,Confirmed,934,Failed
2625,889,2025-06-15,Cancelled,10446,Refunded
2626,215,2025-12-24,Returned,20280,Pending
2627,677,2025-08-27,Delivered,12271,Pending
2628,285,2025-11-15,Delivered,35340,Paid
2629,870,2026-03-16,Cancelled,30063,Failed
2630,100,2026-03-03,Pending,12965,Refunded
2631,102,2025-12-23,Delivered,39176,Pending
2632,81,2026-02-16,Confirmed,11417,Pending
2633,301,2026-05-23,Shipped,43208,Failed
2634,205,2024-08-21,Cancelled,19675,Paid
2635,872,2025-11-02,Delivered,49109,Failed
2636,404,2026-04-02,Confirmed,21845,Pending
2637,260,2025-02-27,Pending,12400,Refunded
2638,781,2026-06-28,Cancelled,27940,Refunded
2639,785,2025-01-14,Shipped,25728,Paid
2640,693,2025-05-15,Returned,33780,Paid
2641,592,2025-03-09,Delivered,13169,Pending
2642,429,2025-01-19,Confirmed,25413,Pending
2643,455,2025-10-13,Confirmed,14224,Pending
2644,803,2025-07-04,Pending,19583,Paid
2645,821,2026-03-07,Confirmed,18127,Pending
2646,443,2025-09-05,Confirmed,26297,Paid
2647,468,2025-04-20,Pending,28187,Refunded
2648,612,2025-03-05,Returned,19955,Paid
2649,187,2026-04-16,Returned,3004,Failed
2650,205,2025-07-17,Cancelled,35376,Pending
2651,59,2024-09-03,Delivered,14828,Refunded
2652,959,2025-07-31,Returned,46333,Refunded
2653,752,2026-06-04,Delivered,10526,Failed
2654,625,2025-06-20,Cancelled,14783,Refunded
2655,72,2024-11-24,Returned,23666,Pending
2656,621,2026-01-23,Pending,27582,Refunded
2657,21,2025-04-13,Delivered,8193,Failed
2658,117,2025-08-23,Shipped,33864,Failed
2659,544,2025-03-21,Cancelled,49101,Paid
2660,850,2024-12-31,Shipped,48149,Pending
2661,509,2025-10-31,Pending,930,Pending
2662,176,2025-03-13,Returned,29147,Pending
2663,155,2025-03-29,Confirmed,33141,Pending
2664,752,2025-09-18,Pending,39991,Paid
2665,944,2025-07-24,Confirmed,2001,Refunded
2666,552,2025-12-22,Cancelled,30052,Failed
2667,975,2025-03-28,Shipped,5344,Refunded
2668,657,2026-01-12,Pending,6103,Refunded
2669,279,2025-09-11,Confirmed,19150,Pending
2670,470,2024-08-16,Pending,14176,Failed
2671,392,2026-01-01,Shipped,1668,Refunded
2672,331,2026-06-14,Cancelled,27728,Failed
2673,452,2024-11-22,Cancelled,21316,Pending
2674,30,2026-06-26,Confirmed,49274,Refunded
2675,576,2026-01-26,Returned,23550,Refunded
2676,134,2025-04-12,Shipped,19056,Paid
2677,996,2026-05-13,Shipped,8147,Refunded
2678,173,2025-10-27,Cancelled,27086,Paid
2679,173,2026-02-12,Confirmed,33503,Paid
2680,5,2025-05-14,Delivered,23830,Refunded
2681,462,2025-08-20,Cancelled,15312,Failed
